id_componente,tipo_componente,codigo,nivel,nome,unidade_responsavel,ch_teorico,ch_pratico,ch_estagio,ch_total,ch_dedicada_docente,ch_ead,cr_max_ead,permite_horario_flexivel,qtd_unidades,procedimentos_avaliacao,equivalencia,pre_requisito,co_requisito,ementa,bibliografia,objetivos,conteudo,competencias_habilidades,referencias,ano_programa,periodo_programa,modalidade,curso_componente
23497,DISCIPLINA,DIM0088,G,PESQUISA OPERACIONAL I,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,90,0,0,90,0,0,20,False,3.0,,( DIM0006 OU DIM0305 ) ,( ( MAT0058 OU MAT0228 ) E ( MAT0065 OU MAT0231 ) E ( EST0202 ) ) ,,"Evolução da pesquisa operacional e variedades de problemas
aplicados à pesquisa operacional.
Noções de:
- programação linear,
- programação não linear
- sistemas de modelos de estoque,
- teoria das filas
- teoria dos grafos.",,,,,,,,Presencial,
21737,DISCIPLINA,DIM0348,G,PROGRAMACAO CONCORRENTE E DISTRIBUIDA,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,45,15,0,60,60,0,20,False,3.0,,,( ( DIM0070 ) ) ,,,,,,,,,,Presencial,
21779,DISCIPLINA,DIM0433,G,ENGENHARIA DE SOFTWARE,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,False,3.0,"A avaliacao da disciplina sera da seguinte forma:  2 provas, e um projeto. Para realizacao deste projeto os alunos deverao seguir um processo de software exemplo (apresentado ao longo da disciplina), e garar o seguinte conjunto de artefatos (documento de requisitos, codigo fonte, plano de testes). ",( DIM0060 ) ,( ( DIM0427 ) E ( DIM0426 ) OU ( DIM0110 ) ) ,,"Introdução à Engenharia de Software: Conceitos e definições. Sistemas Computacionais. O que é software? O que é engenha-ria de software? o Ciclo de Vida do Software. Qualidade de Software. Processo de Software: Modelos de processo: Cascata, Prototipação, Evolutivo, Incremental, Transformação, Espiral. Slides. Modelos de processo: Processo Unificado. - Atividades do Processo: Especificação, Design e implementação, Validação e Evolução. Métricas, Planejamento e Gerenciamento de Software: Elaboração do cronograma. Planejamento da equipe. Estimativas e Métricas. Análise de riscos. Requisitos de Soft-ware: Requisitos e Engenharia de Requisitos. Definindo Requisitos com Casos de Uso. Slides. Modelos de Software. Design de Software: Design Conceitual, Prototipação. Arquitetura de Software - conceitos, visão tradicional e visão emergente. Vi-sões arquiteturais. Linguagens de Descrição Arquitetural. Padrões de Projeto. Framework. Verificação e Validação de Softwa-re: Formas de verificação e validação de programas. Técnicas de testes. Manutenção e Evolução de Software.",,"O objetivo desta disciplina é apresentar os conceitos basicos da area de Engenharia de Software, e a importancia da das praticas de engenharia de software na construcao de software de qualidade.","Programa
1.	Introdução 
o	Software
o	Sistemas Computacionais
o	Engenharia de Software
o	Ciclo de vida
2.	Processo de Software 
o	Processo de Software e Modelos de Processo  Cascata, Espiral, Evolutivo, Incremental, Programação Extrema
o	Processo Unificado (RUP) 
3.	Planejamento e Gerenciamento  de Software
o	Introdução 
o	Estrutura Analítica de Tarefas
o	Rede de tarefas
o	Diagrama de Gantt (Linha de tempo)
o	Riscos 
o	Custos do Software 
o	Gerenciamento de pessoal e organização de equipes.
o	Estimativas e Métricas.
4.	Requisitos de Software
o	Requisitos de Usuário e de Sistema. Especificações de software 
o	Engenharia de Requisitos de Software 
o	Modelagem de Requisitos com Casos de Uso 
o	Qualidade de Software.
5.	Modelos de Software
o	Objetivo da modelagem,
o	Modelos clássicos de software  DFD, DER, DTD 
o	Prototipação 
o	Linguagem de Modelagem Unificada (UML) - Visão Geral 
6.	Design e Arquitetura de Software
o	Conceitos e histórico de arquitetura de software
o	Visão tradicional. 
o	Visão emergente.
o	Visões arquiteturais (slides anteriores) 
o	Estilos arquiteturais e padrões de Projeto 
7.	Verificação e Validação de Software
o	Formas de verificação e validação de programas. 
o	Testes de software.
o	Testes de integração
8.	Evolução de software
o	Controle de versões
o	Manutenção e gerenciamento de mudanças
o	Sistemas legados
","O aluno que cursa esta disciplina, deve ter parcitipado das disciplinas de projeto de software.","Bibliografia
	Ian Sommerville - Software Engineering  8ª. Edição Pearson/Addison Wesley
	Pfleeger, S. Engenharia de Software - Teoria e Prática 2a edição - Pearson/Prentice-Hall, 2004. 
	Pressman R. Engenharia de Software - 6a edição - McGraw-Hill Interamericana do Brasil. 
	Paula Filho, W. Engenharia de Software: Fundamentos, Métodos e Padrões - 2a edição - LTC - 2003. 
	Stephen Schach. - Object-Oriented and Classical Software Engineering - Fifth Edition - McGrawHill International Edition, 2002
	Grady Booch, James Rumbaugh e Ivar Jacobson - UML Guia do usuário - Ed. Campus ou User's Guide - Addison Wesley 
",2010.0,2.0,Presencial,
23494,DISCIPLINA,DIM0004,G,METODOS NUMERICOS,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,30,0,90,0,0,20,False,3.0,,,( ( MAT0058 ) E ( MAT0064 ) E ( DIM0001 ) ) ,,"Sistemas numéricos e erros. Teorema fundamental. Solução de
equações não lineares. Métodos de iteração. Interpolação. Cálculo
das Diferenças Finitas. Polinômios Interpolares. Derivação e
integração numérica. Matrizes e sistemas lineares. Aplicações
numéricas ao computador.",,,,,,,,Presencial,
23473,DISCIPLINA,DIM0043,G,INTRODUCAO A PESQUISA OPERACIONAL,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,30,0,90,0,0,20,False,3.0,,( CEA0093 ) ,( ( MAT0008 OU MAT0056 ) E ( EST0005 OU EST0202 OU EST0033 ) ) ,,"Evolução de pesquisa operacional. Noções de programação linear,
programação não linear, sistemas de modelos de estoque, teoria das
filas, PERT-CPM.",,,,,,,,Presencial,
23469,DISCIPLINA,DIM0343,G,INTRODUCAO A OTIMIZACAO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,False,3.0,,( DIM0305 ) OU ( DCA0115 ) ,( ( MAT0005 OU MAT0312 ) ) ,,"Contextualizando a otimização com a cronologia dos seus principais
eventos. Razões que levam a uma segmentação dos problemas de
otimização com a consequente classificação dos mesmos.
Modelagem para os problemas: linear, inteiro e não-linear. Descrição
dos métodos: simplex, branch-and-bound, direção de descida,
simulated annealing e genético.
",,,,,,,,Presencial,
23463,DISCIPLINA,DIM0044,G,CALCULO NUMERICO E DIFERENCIAIS FINITAS,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,45,45,0,90,0,0,20,False,3.0,,,( ( MAT0004 ) E ( MAT0007 ) E ( DIM0038 ) ) ,,"Sistemas numéricos e erros. Sistemas lineares. Equações algébricas
e transcendentes. Sistemas não-lineares. Cálculo de diferenças
finitas. Interpolação. Ajuste de curvas. Integração numérica.
Aplicações numéricas ao computador em uma linguagem.",,,,,,,,Presencial,
23455,DISCIPLINA,DIM0041,G,NOCOES DE CALCULO NUMERICO E COMPUTACAO AUTOMATICA,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,45,15,0,60,0,0,20,False,3.0,,( DIM0040 ) ,( ( MAT0002 OU MAT0059 OU ( MAT0056 E MAT0058 ) ) ) ,,"Computadores digitais. Representação da Informação. Sistemas
Operacionais. Algorítmo. Estudo de uma Linguagem. Técnicas de
Programação. Sistemas Numéricos e Erros. Equações Algébricas e
Transcedentes. Aplicações Numéricas ao Computador.",,,,,,,,Presencial,
22758,DISCIPLINA,DIM0080,G,TEORIA DA DECISAO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,60,0,20,False,3.0,,,( ( EST0202 ) ) ,,,,,,,,,,Presencial,
22757,DISCIPLINA,DIM0071,G,AVALIACAO DE DESEMPENHO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,False,3.0,,,( ( EST0202 ) ) ,,"Técnicas de avaliação. Medição e ferramentas. Projeto experimental
de medição. Análise e interpretação dos resultados. Simulação e seus
modelos. Calibração e validação do modelo analítico. Caracterização
da carga de trabalho.",,,,,,,,Presencial,
23493,DISCIPLINA,DIM0006,G,PESQUISA OPERACIONAL,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,30,30,0,60,0,0,20,False,3.0,,( DIM0088 OU DIM0305 ) ,( ( MAT0058 ) E ( MAT0064 ) ) ,,"Conceito de P.O. Discussão de vários problemas de P.O. e métodos
de resolução. Formulação de modelos de programação linear,
programação não linear, programação dinâmica, grafos e outros.",,,,,,,,Presencial,
21778,DISCIPLINA,DIM0429,G,ALGORITMOS E ESTRUTURAS DE DADOS II,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,60,0,20,False,3.0,"Avaliação
Conforme padrão da UFRN, os alunos terão três avaliações.

Cada avaliação será composta de um trabalho e uma prova. O trabalho valerá 40% do grau e a prova 60%.
",( DIM0013 ) OU ( DIM0328 ) OU ( DIM0111 ) ,( ( DIM0427 OU DIM0326 ) E ( DIM0426 OU DIM0327 ) ) ,,Árvores. Árvores binárias de busca. Árvores binárias balanceadas. Listas de prioridades.  Árvores B. Árvores digitais. Estruturas auto-ajustáveis. Noções de grafos. Busca em largura e profundidade. Árvore geradora mínima. Caminho mais curto,,"Objetivos
- Capacitar o aluno no desenvolvimento de algoritmos que utilizem as estruturas de dados Árvores, algoritmos de compactação de dados e algoritmos de casamento de cadeias
-Capacitar o aluno a utilizar modelos em grafos para representar problemas reais.
-Capacitar o aluno a desenvolver algoritmos que solucionem problemas modelados como problemas em grafos.
","Programa

Árvore Binária de Busca
Árvores AVL
Árvores Graduadas e Rubro-Negras
Árvores B
Árvore Digital
Árvore Patrícia
Compactação de Dados e Algoritmo de Huffman
Problema do Casamento de Cadeias
Conceitos básicos em Teoria do Grafos
Representação de Grafos, Árvores, Conectividade, Planaridade
Caminhos e Ciclos, Grafos Direcionados
Algoritmos de Busca em Grafos
Componentes Fortemente Conexos
Algoritmo Guloso, Árvore Geradora Mínima
Problemas de Caminho Mais Curto
O Problema do Fluxo Máximo
Problemas de Emparelhamento

","Competências e Habilidades
Ao final da disciplina o aluno deverá estar capacitado a:
- desenvolver algoritmos que utilizem as estruturas de dados e técnicas apresentadas na disciplina;
- modelar problemas reais como problemas em grafos;
- desenvolver algoritmos para solucionar problemas reais modelados como problemas em grafos.

As seguintes habilidades deverão ser desenvolvidas durante o curso da disciplina:
- Abstração
- Análise, modelagem e solução de problemas 

","Bibliografia

P. O. Boaventura Neto, 2006, Grafos: Teoria, Modelos, Algoritmos - 4ª Edição, Editora Edgard Blucher.

T. H. Cormen, C. E. Leiserson, R. L. Rivest, e C. Stein, 2002, Algoritmos Teoria e Prática, Editora Campus.

B. Preiss, 2001, Estruturas de Dados e Algoritmos, Editora Campus.

J. L. Szwarcfiter, 1984, Grafos e Algoritmos Computacionais, Editora Campus.

J. L. Swarcfiter e L. Markenzon, 1994, Estruturas de Dados e Seus Algoritmos, LTC Editora.



objetivos, conteudo (programa), competencias e habilidades
 (alguem sabe
o que que e isto?),metodologia, avaliacao e bibliografia.

",2009.0,1.0,Presencial,
21727,DISCIPLINA,DIM0062,G,PROJETO DE COMPILADORES,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,60,0,20,False,3.0,,,( ( DIM0057 ) ) ,,,,,,,,,,Presencial,
21777,DISCIPLINA,DIM0427,G,ALGORITMOS E ESTRUTURAS DE DADOS I,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,60,0,20,False,3.0,avaliacao - padrão da UFRN ,( DIM0052 ) OU ( DIM0326 ) OU ( DIM0110 ) ,( ( DIM0425 OU DIM0324 ) E ( DIM0424 OU DIM0325 ) ) ,( DIM0426 ) ,"Introdução a análise de complexidade de algoritmos: notações O, Q e W. Recorrência. Técnicas de projeto de algortimos eficientes. (Divisão e Conquista e Programação Dinâmica). Estruturas lineares: listas, pilhas, filas. Algoritmos de busca e ordenação em estruturas lineares.  Ponteiros. Alocação dinâmica de memória. Encadeamento em listas e em  tabelas. Tabelas de dispersão. Árvores. Árvores binárias de busca. Listas de prioridades.",,"objetivos - 
Introdução à análise de complexidade de algoritmos: notações O, &#937; e &#920;. 
Técnicas de projeto de algoritmos eficientes. Estruturas lineares: listas, 
pilhas e filas. Algoritmos de busca e ordenação em estruturas lineares. 
Ponteiros. Alocação dinâmica de memória. Encadeamento em listas e em tabelas. 
Tabelas de dispersão. 
","conteudo (programa) - 

Análise de complexidade de algoritmos 

  1. Conceitos 
  2. Notações O, &#937; e &#920; 
  3. Pior caso, melhor caso, caso médio 
  4.  Algoritmos ótimos 

# Tipos de Dados 

  1. Primitivos, Estáticos e Dinâmicos 

# Estruturas Lineares (Listas Lineares) 

  1. Definição 
  2. Pilhas, Filas e Deques 
  3. Representação física: alocação sequencial 
        1. Listas Lineares em geral 
        2. Pilha 
        3. Fila 
        4. Deque 
  4. Representação fíisica: alocação encadeada 
        1. LED: Lista de Espaço Disponível 
        2. Lista simplesmente encadeada 
              1. Lista Linear em geral 
              2. Pilha 
              3. Fila 
        3. Listas circulares simplesmente encadeadas 
        4. Listas duplamente encadeadas 
              1. Lista Linear geral 
              2. Deque 
  5. Combinação de Listas 
  6. Aplicação: ordenação topológica 

# Análise da complexidade de algoritmos em lista 

  1. Análise da complexidade da busca linear 
  2. Análise da complexidade da busca binária 
  3. Comparação entre a busca linear e a binária 

# Algoritmos de Ordenação em estruturas lineares 

  1. Ordenação por inserção 
  2. Ordenação por seleção 
  3. Ordenação por troca 
  4. Ordenação por distribuição 
  5. Quick Sort 
  6. Outros Métodos 
  7. Comparação dos métodos e análise da complexidade 

# Tabelas de Dispersão (Hashing) 

  1. Princípio de funcionamento 
  2. Funções de Dispersão 
  3. Tratamento das colisões por encadeamento 
        1. Encadeamento exterior 
        2. Encadeamento interior 
  4. Tratamento das colisões por endereçamento aberto 
        1. Tentativa linear 
        2. Tentativa quadrática 
        3. Dispersão dupla 
  5. Tabela de Dimensão Dinâmica 

# Árvores 

  1. Conceitos Básicos 
  2. Árvores Binárias 
  3. Árvores Binárias de busca 
","competencias e habilidades - uma das abaixo 
formação básica em Ciência da Computação ","bibliografia - 

   * Deitel, M. D. e Deitel, P., C++: Como Programar, 3ª edição, Bookman, 
     2001. 
   * Weiss, Mark A., Data Structures and Algorithm Analysis in C++, 3rd edtion, 
     Assison Wesley-Pearson, 2006. 
   * Szwarcfiter, Jayme Luis e Markenzon, Lilian. Estruturas de Dados e Seus 
Algoritmos, Segunda Edição Revista, Rio de Janeiro, Ed. Livros Técnicos e 
Científicos, 1994. 
   * Wirth, Niklaus. Algoritmos e Estruturas de Dados, Prentice Hall. 
   * Knuth, Donald E. The Art of Computer Programming, Vol.3: Searching and 
Sorting, Segunda edição, Addison-Wesley, 1998. 
   * Sedgewick, Robert, Algorithms in C, Parts 1-4, 3rd edition, Addison Wesley, 
     2005. 
",2008.0,2.0,Presencial,
21744,DISCIPLINA,DIM0105,G,TECNICAS DE PROGRAMACAO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,30,0,90,0,0,20,False,3.0,,( DIM0320 E DIM0321 ) ,( ( DIM0103 ) ) ,,"Definição de algorítmo. Técnicas de programação estruturada. Construção de
algorítmos utilizando a representação em pseudocódigo e noções de estrutura
de dados. Introdução à complexidade algorítmica através de algorítmos
básicos. Estudo de uma linguagem de alto nível. Técnicas de subprogramação.
Noções de programação orientada a objetos. Aplicações.
",,,,,,,,Presencial,
21742,DISCIPLINA,DIM0027,G,SISTEMAS GERENCIADORES DE BANCO DE DADOS,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,30,30,0,60,0,0,20,False,3.0,,,( ( DIM0089 OU DIM0014 ) ) ,,"Ultilização dos sistemas de gerência de banco de dados. Conceituação do
sistema de gerência de banco de dados. Análise de sistemas de ger~encia de
banco de dados mais mais utilizados no Brasil. Estudo de técnicas de
inplementação de sistemas de gerenciamento de banco de dados.
",,,,,,,,Presencial,
21739,DISCIPLINA,DIM0081,G,PROGRAMACAO DINAMICA,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,60,0,20,False,3.0,,,( ( DIM0088 ) ) ,,,,,,,,,,Presencial,
21747,DISCIPLINA,DIM0104,G,SOFTWARES APLICATIVOS,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,15,45,0,60,0,0,20,False,3.0,,( DIM0009 ) OU ( ADM0312 ) OU ( TUR0103 ) ,( DIM0103 OU DIM0002 OU ADM0502 OU DIM0039 ) ,,"Conceituação, métodos, técnicas e processos. Gênese, classificação, características e conservação dos solos. Importância da Pedologia no estudo estratigráfico do Quaternário.",,"Objetivos: Fornecer conceituação e aplicação prática de softwares diversos, em específico os softwares aplicativos, tais como: processadores de texto, planilhas eletrônicas, sistemas gerenciadores de banco de dados, ...)

","CONTEÚDO PROGRAMÁTICO

1. 	Visão Geral de Sistema de Computação
1.1. 	Noções gerais (Hardware/Software)
1.2. 	Tipos de Software (Sistema Operacional, Linguagens, Aplicativos)
2. 	Sistema Operacional
2.1. 	Noções gerais de MS-DOS
3. 	Ambiente Operacional
3.1. 	Conceituação
3.2. 	Noções gerais de Windows.
4. 	Processadores de Texto
4.1. 	Conceituação
4.2. 	Microsoft Word 
	Noções básicas
	Formatação de Textos
	Desenhos/Figuras
	Tabelas
	Texto Multicolunado
	Assistentes
	Mala Direta
5. 	Planilhas Eletrônicas
5.1. 	Conceituação
5.2. 	Microsoft Excel 
	Noções básicas
	Uso de funções
	Geração de gráficos
6. 	Gerenciadores de Banco de Dados
6.1. 	Conceituação
6.2. 	Noções básicas de Microsoft Access 
7. 	Ambiente de Apresentação
7.1. 	Conceituação
7.2. 	Noções básicas de Microsoft Powerpoint

",,,2021.0,2.0,Presencial,
21740,DISCIPLINA,DIM0086,G,PROGRAMACAO NAO LINEAR I,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,False,3.0,,,( ( DIM0088 OU DIM0305 ) E ( MAT0059 OU MAT0314 OU MAT0229 ) ) ,,"Convexidade. Programação não-linear sem restrições. Busca unidirecional.
Métodos tipo gradiente. Gradientes conjugados. Newton e quase-Newton.
Problemas quadráticos. Mínimos quadrados.",,,,,,,,Presencial,
21741,DISCIPLINA,DIM0313,G,TRABALHO DE GRADUACAO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,30,0,90,120,120,0,20,False,3.0,,,( ( DIM0089 ) ) ,,,,,,,,,,Presencial,
21750,DISCIPLINA,DIM0085,G,PROGRAMACAO INTEIRA,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,False,3.0,,,( ( DIM0305 OU DIM0088 ) ) ,,"Modelagem matemática para problemas de programação inteira. O método de
Dantzing-Wolf. Técnicas de planos de cortes. Técnicas de branch-and-bound.
Técnicas de enumeração implícita. Abordagem heurística. Aplicações aos
clássicos problemas de programação inteira.",,,,,,,,Presencial,
21751,DISCIPLINA,DIM0307,G,COMPILADORES II,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,30,30,0,60,0,0,20,False,3.0,,( DIM0062 ) ,( ( DIM0306 ) ) ,,"Organização de um compilador típico. Geradores automáticos de
compiladores. Autômatos finitos e geradores de analisadores lexicoso.
Geradores de parsers. Análise, concepção e implementação de um
compilador para uma linguagem estilo Pascal.",,,,,,,,Presencial,
21752,DISCIPLINA,DIM0335,G,APLIC.DE GRAFOS A EXPLOR.E DISTRIB.DO PETROLEO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,60,0,20,False,3.0,"Avaliação
Conforme padrão da UFRN, os alunos terão três avaliações.

Cada uma das duas primeiras avaliações será composta de um trabalho e uma prova. O trabalho valerá 50% do grau e a prova 50%.

A terceira avaliação será um trabalho individual que modele um problema real do Setor Petróleo e Gás como um problema em grafo e o solucione através de uma algoritmo computacional.

",,( DIM0429 OU DIM0328 OU DIM0315 OU DIM0013 OU DIM0111 OU DIM0117 OU IMD0039 ) ,,X,,"Objetivos
-Capacitar o aluno a utilizar modelos em grafos para representar problemas reais do setor Petróleo e Gás.
-Capacitar o aluno a desenvolver algoritmos que solucionem problemas modelados como problemas em grafos.
","Programa

Conceitos básicos em Teoria do Grafos
Representação de Grafos, Árvores, Conectividade, Planaridade
Ciclos Hamiltonianos e Eulerianos, Grafos Direcionados
Algoritmos de Busca em Grafos e Componentes Fortemente Conexos
Algoritmo Guloso, Árvore Geradora Mínima
Problemas de Caminho Mais Curto
Coloração e Problema do Número Cromático
O Problema do Fluxo Máximo
Algoritmos para o Problema do Fluxo Máximo
Problemas de Emparelhamento
Algoritmos para o Problema de Emparelhamento
Problemas de Cobertura e Particionamento em Grafos
Problemas de Roteamento
Introdução às Metaheurísticas, Busca Local, VNS
Multi-start, Grasp, Path-relinking, Busca Tabu
Algoritmos Evolucionários
Colônias de Formigas, Nuvens de Partículas
Análise Experimental de Algoritmos
Problemas de Alocação de Tarefas
Problema do Itinerário da Unidade Móvel de Pistoneio
Problema de Sondas de Produção Terrestre
Problemas de Configuração de Redes de Distribuição de Gás
Problema do Dimensionamento de Dutos em Redes de Distribuição de Gás
Problema de Localização de Poços
Problema da Distribuição de Produtos de Petróleo por Gasodutos
Problema do Gas-lift
","Competências e Habilidades
Ao final da disciplina o aluno deverá estar capacitado a:
- modelar problemas reais do Setor Petróleo e Gás como problemas em grafos;
- desenvolver algoritmos para solucionar problemas reais modelados como problemas em grafos.

As seguintes habilidades deverão ser desenvolvidas durante o curso da disciplina:
- Abstração
- Análise, modelagem e solução de problemas através de algoritmos. 


","Bibliografia

P. O. Boaventura Neto, 2006, Grafos: Teoria, Modelos, Algoritmos - 4ª Edição, Editora Edgard Blucher.

E. Camponogara e P. H.R. Nakashima, 2006, Solving a gas-lift optimization problem
by Dynamic Programming, European Journal of Operational Research 174, 12201246.

H. M. Duarte, 2006, Um Estudo Algorítmico de Problemas Logísticos na Indústria do Petróleo, Dissertação de Mestrado, Programa de Pós-graduação em Sistemas e Computação, UFRN.

F. Glover e G. A. Kochenberger, 2003, Handbook of Metaheuristics, Springer

M. C.  Goldbarg e H. P. L. Luna, 2005. Otimização Combinatória e Programação Linear: Modelos e Algoritmos. Editora Campus.

F. D. de Medeiros Neto, 2004, Abordagem Evolucionária para Problemas da Cogeração e do Roteamento da Unidade Móvel do Pistoneio, Dissertação de Mestrado, Programa de Pós-graduação em Sistemas e Computação, UFRN.

C. Schmidt, 2007, Uma Abordagem através de Algoritmos Transgenéticos para o Problema da Configuração do Traçado de uma Rede de Distribuição de Gás Natural, Dissertação de Mestrado, Programa de Pós-graduação em Sistemas e Computação, UFRN.

",2009.0,1.0,Presencial,
21755,DISCIPLINA,DIM0341,G,MODELAGEM E ESPECIFICACAO DE SOFTWARE,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,60,0,0,60,0,0,20,False,3.0,,( DIM0060 ) OU ( DIM0423 ) ,( ( DIM0322 ) ) ,,"Definições (Arquitetura de Software, Componente, Desenvolvimento
baseado com Componentes, Modelos de Componentes) . Elementos
básicos de AS. Definição de Linguagens de Descrição Arquitetural.
Estilos Arquiteturais. Visões Arquiteturais. Propostas de Padronização
de Modelagem (UML, ACME, MDA ). Modelos de Componentes
(Aspectos Gerais, CORBA: Arquitetura, Serviços e CCM, EJB).",,,,,,,,Presencial,
